Bermuda,Bermudes,Bermudas,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,480+620,0.25 on 0.25 off,,,,congestion
Bermuda,Bermudes,Bermudas,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,350+440,continuous,,,,dial
Bermuda,Bermudes,Bermudas,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440+480,2.0 on 4.0 off,,,,ringing
Bermuda,Bermudes,Bermudas,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,913/1428/1776,0.27 on 0.38 on 0.38 on,,,,special_information
Bermuda,Bermudes,Bermudas,Call waiting tone,Tonalité d'appel en attente,Tono de indicación de llamada en espera,440,,"Two bursts, ten seconds apart.",,,call_waiting
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.6 on 0.6 off,,,,busy
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400+25,continuous,,,,dial
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,continuous,,,,number_unobtainable
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",450,0.2 on 0.2 off 0.2 on 0.6 off,,,,offering
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400+25,0.4 on 0.2 off 0.4 on 2.6 off,,,,ringing
Bhutan (Kingdom of),Bhoutan (Royaume du),Bhután (Reino de),Waiting tone,Tonalité d'attente - ,Tono de espera - ,400,0.5 on 0.25 off,,,,waiting
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.5 on 0.5 off,,,,busy
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Confirmation tone,Tonalité de confirmation - ,Tono de confirmación - ,425,continuous,,,,confirmation
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.2 on 0.2 off,,,,congestion
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,0.2 on 0.3 off 0.7 on 0.8 off,,,,dial
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Second dial tone,Deuxième tonalité de numérotation - ,Segundo tono de invitación a marcar - ,425,continuous,,,,second_dial
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,0.4 on 0.04 off,,,,special_dial
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Offering tone (trunk),"Tonalité de proposition, interurbain - ","Tono de oferta, interurbano - ",425,0.2 on 0.3 off 0.7 on 0.8 off,,,,offering
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Pay tone,Tonalité de paiement - ,Tono de pago - ,425,0.5 on 15.0 off,,,,pay
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1100+1750,0.2 on 0.2 off 0.2 on 2.0 off,,,,payphone_recognition
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
Bosnia and Herzegovina,Bosnie-Herzégovine,Bosnia y Herzegovina,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.3 on 10.0 off,,,,call_waiting
Botswana (Republic of),Botswana (République du),Botswana (República de),Acceptance tone,Tonalité d'acceptation - ,Tono de aceptación - ,425,0.06 on 0.06 off,,,,acceptance
Botswana (Republic of),Botswana (République du),Botswana (República de),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.38 on 0.38 off,,,,busy
Botswana (Republic of),Botswana (République du),Botswana (República de),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,425,0.25 on 0.25 off,,,,congestion
Botswana (Republic of),Botswana (République du),Botswana (República de),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,350+450,continuous,,,,dial
Botswana (Republic of),Botswana (République du),Botswana (República de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,350+450,0.40 on 0.04 off,,,,special_dial
Botswana (Republic of),Botswana (République du),Botswana (República de),Holding tone,Tonalité de garde - ,Tono de retención - ,425,5.0 on 5.0 off,,,,holding
Botswana (Republic of),Botswana (République du),Botswana (República de),Intrusion tone,Tonalité d'intrusion - ,Tono de intervención - ,425,0.16 on 2.0 off,,,,intrusion
Botswana (Republic of),Botswana (République du),Botswana (República de),Line lock-out tone,Tonalité de neutralisation de ligne - ,Tono de desbloqueo de la línea - ,425,5.0 on 1.0 off,,,,line_lock_out
Botswana (Republic of),Botswana (République du),Botswana (República de),Refusal tone,Tonalité de refus - ,Tono de rechazo - ,425,5.0 on 1.0 off,,,,refusal
Botswana (Republic of),Botswana (République du),Botswana (República de),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,0.4 on 0.2 off 0.4 on 2.0 off,,,,ringing
Botswana (Republic of),Botswana (République du),Botswana (República de),Waiting tone,Tonalité d'attente - ,Tono de espera - ,425,1.0 on 1.0 off,,,,waiting
Botswana (Republic of),Botswana (République du),Botswana (República de),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,425,0.2 on 0.6 off 0.2 on,,,,call_waiting
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,425,0.25 on 0.25 off,,,,busy
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,425,continuous,,,,dial
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Dial tone (pabx),Tonalité de numérotation - pabx ,Tono de invitación a marcar - pabx ,425,0.975 on 0.05 off,,,TRUE,dial
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Executive override tone,Tonalité de commande d'attribution de priorité - ,Tono de orden de atribución de prioridad - ,750,0.02 on 1.0 off,,,,misc
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Function acknowledge tone,Tonalité de reconnaissance de fonction - ,Tono de identificación de función - ,425,0.1 on 0.1 off 0.1 on 2.0 off,,,,misc
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,425,0.75 on 0.25 off 0.25 on 0.25 off,,,,number_unobtainable
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Pay tone,Tonalité de paiement - ,Tono de pago - ,300,0.75 on,,,,pay
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,425,1.0 on 4.0 off,,,,ringing
Brazil (Federative Republic of),Brésil (République fédérative du),Brasil (República Federativa del),Waiting tone,Tonalité d'attente - ,Tono de espera - ,425,0.05 on 1.0 off,,,,waiting
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,480+620,0.5 on 0.5 off,,,,busy
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,480+620,0.25 on 0.25 off,,,,congestion
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,350+440,continuous,,,,dial
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Recall dial tone,Tonalité d'invitation à répéter l'appel - ,Tono de repetición de invitación a marcar - ,350+440,3x(0.1 on 0.1 off) + continuous,,,,recall
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,480+620,0.25 on 0.25 off,,,,number_unobtainable
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1600/1143,0.2 on 0.2 off 0.2 on 2.0 off,,,,payphone_recognition
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,440+480,2.0 on 4.0 off,,,,ringing
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice,Tono de aviso - intervención de la operadora   ,450,0.2 on 0.2 off 0.65 on 0.2 off,,,,warning
British Virgin Islands,Vierges britanniques (Iles),Vírgenes británicas (Islas),Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,440,1x(0.5 on 10.0 off 0.5 on),,,,call_waiting
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Busy tone,Tonalité d'occupation - ,Tono de ocupado - ,400,0.375 on 0.375 off,,,,busy
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Confirmation tone,Tonalité de confirmation - ,Tono de confirmación - ,400x24,0.1 on 0.1 off 0.3 on 0.3 off,,,,confirmation
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Congestion tone,Tonalité d'encombrement - ,Tono de congestión - ,400,0.375 on 0.375 off,,,,congestion
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Dial tone,Tonalité de numérotation - ,Tono de invitación a marcar - ,400x50,continuous,,,,dial
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,400x24,0.1 on 0.1 off,,,,special_dial
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Holding tone,Tonalité de garde - ,Tono de retención - ,400x24,0.5 on 2.5 off,,,,holding
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Number unobtainable tone,Tonalité d'abonné inaccessible - ,Tono de abonado inaccesible - ,400,continuous,,,,number_unobtainable
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Ringing tone,Tonalité de retour d'appel - ,Tono de llamada - ,400+450,0.4 on 0.2 off 0.4 on 0.2 off,,,,ringing
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Warning tone (end of period),Tonalité d'avertissement – fin de la période ,Tono de aviso – fin de periodo,400,0.624 on 4.376 off,,,,warning
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Warning tone (operator intervening),Tonalité d'avertissement - intervention d’opératrice,Tono de aviso - intervención de la operadora   ,400,0.25 on 2.0 off,,,,warning
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Warning tone (pip tone),Tonalité d'avertissement – tonalité pip ,Tono de aviso – tono pip  ,900,0.25 on 0.25 off,,,,warning
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Waiting tone,Tonalité d'attente - ,Tono de espera - ,400,0.3 on 0.25 off,,,,waiting
Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Call waiting tone,Tonalité d'appel en attente - ,Tono de indicación de llamada en espera - ,400x24,0.5 on 0.25 off,,,,call_waiting
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Busy tone I ,Tonalité d'occupation - I ,Tono de ocupado - I ,425,0.5 on 0.5 off,,,,busy
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Busy tone II ,Tonalité d'occupation - II ,Tono de ocupado - II ,425,0.2 on 0.5 off,,,,busy
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Busy tone III ,Tonalité d'occupation - III ,Tono de ocupado - III ,425,0.25 on 0.25 off,,,,busy
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Busy tone IV,Tonalité d'occupation - IV ,Tono de ocupado - IV ,425,0.3 on 0.3 off,,,,busy
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Congestion tone I ,Tonalité d'encombrement - I ,Tono de congestión - I ,425,0.25 on 0.25 off,,,,congestion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Congestion tone II ,Tonalité d'encombrement - II ,Tono de congestión - II ,425,0.22 on 0.22 off,,,,congestion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Congestion tone III,Tonalité d'encombrement - III ,Tono de congestión - III ,425,0.5 on 0.5 off,,,,congestion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Dial tone I ,Tonalité de numérotation - I ,Tono de invitación a marcar - I ,425,continuous,,,,dial
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Dial tone II ,Tonalité de numérotation - II ,Tono de invitación a marcar - II ,425,0.25 on 0.75 off 0.75 on 1.0 off,,,,dial
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Dial tone III,Tonalité de numérotation - III ,Tono de invitación a marcar - III ,425,0.25 on 0.3 off 0.7 on 0.8 off,,,,dial
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Dial tone IV,Tonalité de numérotation - IV ,Tono de invitación a marcar - IV ,425,0.25 on 0.25 off 0.25 on 1.0 off,,,,dial
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Special dial tone,Tonalité de numérotation spéciale - ,Tono especial de invitación a marcar - ,425,1.5 on 0.1 off,,,,special_dial
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Holding tone I ,Tonalité de garde - I ,Tono de retención - I ,950/950/1400,0.65 on 0.32 off 0.32 on 0.32 off 1.30 on 2.60 off,,,,holding
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Holding tone II ,Tonalité de garde - II ,Tono de retención - II ,425/950/950/1400,1.50 on 5.12 off 1.50 on 5.12 off 1.50 on 5.12 off,,,,holding
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Intrusion tone I ,Tonalité d'intrusion - I ,Tono de intervención - I ,425,0.24 on 0.24 off 0.24 on 1.20 off,,,,intrusion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Intrusion tone II ,Tonalité d'intrusion - II ,Tono de intervención - II ,425,2.0 on 0.5 off 2.0 on 0.5 off,,,,intrusion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Intrusion tone III,Tonalité d'intrusion - III ,Tono de intervención - III ,425,0.25 on 0.25 off 0.25 on 1.5 off,,,,intrusion
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Payphone recognition tone,Tonalité d'identification de publiphone - ,Tono de identificación de teléfono de previo pago -,1100+1750/750+1450,0.2 on 0.2 off 0.2 on 2.0 off,,,,payphone_recognition
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Ringing tone I ,Tonalité de retour d'appel - I ,Tono de llamada - I ,425,1.0 on 4.0 off,,,,ringing
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Ringing tone II ,Tonalité de retour d'appel - II ,Tono de llamada - II ,425,1.0 on 9.0 off,,,,ringing
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Ringing tone III,Tonalité de retour d'appel - III ,Tono de llamada - III ,425,1.5 on 3.5 off,,,,ringing
Bulgaria (Republic of),Bulgarie (République de),Bulgaria (República de),Special information tone,Tonalité spéciale d'information - ,Tono especial de información - ,950/1400/1800,3x0.33 on 1.0 off,,,,special_information
